"vegType","PFT","woodyNonWoody","site","iLMA.early.mean","iLMA.early.sd","iLMA.late.mean","iLMA.late.sd","iLMA.delta.mean","iLMA.delta.sd","iLMA.rOfChange.mean","iLMA.rOfChange.sd","LMA.early.mean","LMA.early.sd","LMA.late.mean","LMA.late.sd","LMA.delta.mean","LMA.delta.sd","LMA.rOfChange.mean","LMA.rOfChange.sd","VPDmean.early","VPDmean.late","VPDmax.early","VPDmax.late","VPDmin.early","VPDmin.late","precip.early","precip.late","Tmean.early","Tmean.late","Tmax.early","Tmax.late","Tmin.early","Tmin.late","SPEI12.early","SPEI12.late","VPDmean.delta","VPDmean.rOfChange","VPDmax.delta","VPDmax.rOfChange","VPDmin.delta","VPDmin.rOfChange","precip.delta","precip.rOfChange","Tmean.delta","Tmean.rOfChange","Tmax.delta","Tmax.rOfChange","Tmin.delta","Tmin.rOfChange","SPEI12.delta","SPEI12.rOfChange","SPEImin","SPEImax","nSPEIwet1.0","nSPEIwet1.5","nSPEIwet2.0","nSPEIdry1.0","nSPEIdry1.5","nSPEIdry2.0"
"Broadleaf deciduous f.","broadleaf","woody","SERC",3.27947323610107,NA,3.15292441615213,NA,-0.126548819948935,NA,-0.00421829399829784,NA,0.00957970822192744,NA,0.00903297935510206,NA,-0.00054672886682538,NA,-1.8224295560846e-05,NA,0.54576547145497,0.534579708162347,1.0687144565786,0.984692520424674,0.188931163940892,0.222622237140415,1109.85663993188,1308.66902319714,13.3128517199812,14.2230616074745,29.6659937984573,29.6804292336914,-3.55132466299574,-2.15928687980201,0.0823155488555639,0.0283282129432628,-0.0111857632926232,-0.000372858776420774,-0.0840219361539246,-0.00280073120513082,0.0336910731995234,0.00112303577331745,198.812383265259,6.62707944217529,0.910209887493284,0.0303403295831095,0.014435435234109,0.000481181174470298,1.39203778319373,0.0464012594397909,-0.0539873359123011,-0.00179957786374337,-2.22767842770066,2.630248222176,3,1,1,6,4,1
"Broadleaf deciduous f.","broadleaf","woody","SNP6",4.94153050088047,NA,4.5352269223668,NA,-0.406303578513672,NA,-0.0135434526171224,NA,0.0167602942229539,NA,0.0150049408727013,NA,-0.0017553533502526,NA,-5.85117783417534e-05,NA,0.600102762172604,0.800712032832188,1.46078450112409,1.83594679432941,0.159895371569337,0.169802274742526,1018.98039769689,941.215201638926,11.3792895021731,12.5862954981489,28.7254921509014,30.1733585076313,-2.01933280860132,-2.03957931092672,0.381104624413848,-0.39730243656265,0.200609270659584,0.0066869756886528,0.375162293205318,0.0125054097735106,0.00990690317318815,0.000330230105772938,-77.7651960579666,-2.59217320193222,1.20700599597583,0.0402335331991942,1.4478663567299,0.0482622118909968,-0.0202465023253962,-0.000674883410846538,-0.778407060976498,-0.0259469020325499,-1.74765815585348,2.17406322829724,3,2,1,7,2,0
"Broadleaf deciduous f.","broadleaf","woody","UNDE",2.85484140628418,NA,2.95005639921394,NA,0.0952149929297641,NA,0.0031738330976588,NA,0.00774517132756953,NA,0.00815652866152399,NA,0.000411357333954456,NA,1.37119111318152e-05,NA,0.30604336788654,0.300062013418598,0.727802990415089,0.67906787360206,0.0477037431048568,0.0547722569236116,920.963125858146,1012.74703465176,4.45617298231792,5.04069596525509,25.0504590295512,24.675273026971,-16.4729029809585,-14.8477563373693,0.457575749798625,0.835522531586548,-0.00598135446794257,-0.000199378482264752,-0.048735116813029,-0.00162450389376763,0.00706851381875477,0.000235617127291826,91.7839087936155,3.05946362645385,0.58452298293717,0.019484099431239,-0.375186002580225,-0.0125062000860075,1.62514664358928,0.0541715547863095,0.377946781787923,0.0125982260595974,-2.05091976509803,1.71913779962301,8,1,0,6,2,1
"Broadleaf evergreen f.","broadleaf","woody","BCIT1",3.21345078171885,NA,3.45783490859374,NA,0.244384126874886,NA,0.00814613756249619,NA,0.00929447141225993,NA,0.0103502841555975,NA,0.0010558127433376,NA,3.51937581112533e-05,NA,0.426507890091504,0.469653917029292,0.774714216924547,0.854603127238022,0.245949538228772,0.267835700417333,2839.18163643961,2833.88421197194,25.1570801370536,25.8397367533953,29.6495247259724,30.2455242607744,22.5875279663435,23.1767633118645,-0.260743482647376,-0.189147777126164,0.0431460269377879,0.00143820089792626,0.0798889103134752,0.00266296367711584,0.0218861621885607,0.000729538739618689,-5.29742446766295,-0.176580815588765,0.682656616341681,0.0227552205447227,0.595999534801987,0.0198666511600662,0.589235345521008,0.0196411781840336,0.0715957055212119,0.00238652351737373,-1.5299525469808,2.16743068917185,5,2,1,3,1,0
"Broadleaf evergreen f.","broadleaf","woody","BCIT2",3.37402419183831,NA,3.58206388187746,NA,0.208039690039154,NA,0.00693465633463846,NA,0.00998819671599905,NA,0.0108869905888752,NA,0.000898793872876159,NA,2.99597957625386e-05,NA,0.426507890091504,0.469653917029292,0.774714216924547,0.854603127238022,0.245949538228772,0.267835700417333,2839.18163643961,2833.88421197194,25.1570801370536,25.8397367533953,29.6495247259724,30.2455242607744,22.5875279663435,23.1767633118645,-0.260744161810089,-0.189146509491655,0.0431460269377879,0.00143820089792626,0.0798889103134752,0.00266296367711584,0.0218861621885607,0.000729538739618689,-5.29742446766295,-0.176580815588765,0.682656616341681,0.0227552205447227,0.595999534801987,0.0198666511600662,0.589235345521008,0.0196411781840336,0.071597652318434,0.00238658841061447,-1.52995305302319,2.16743063046034,5,2,1,3,1,0
"Broadleaf evergreen f.","broadleaf","woody","BCIT3",3.43306742339391,NA,3.32902016026635,NA,-0.104047263127558,NA,-0.00346824210425193,NA,0.0102432811892887,NA,0.00979376579839872,NA,-0.000449515390889978,NA,-1.49838463629993e-05,NA,0.426507890091504,0.469653917029292,0.774714216924547,0.854603127238022,0.245949538228772,0.267835700417333,2839.18163643961,2833.88421197194,25.1570801370536,25.8397367533953,29.6495247259724,30.2455242607744,22.5875279663435,23.1767633118645,-0.260743502368568,-0.189147740317213,0.0431460269377879,0.00143820089792626,0.0798889103134752,0.00266296367711584,0.0218861621885607,0.000729538739618689,-5.29742446766295,-0.176580815588765,0.682656616341681,0.0227552205447227,0.595999534801987,0.0198666511600662,0.589235345521008,0.0196411781840336,0.0715957620513548,0.00238652540171183,-1.52995256167538,2.16743068746689,5,2,1,3,1,0
"Broadleaf evergreen f.","broadleaf","woody","BCIT4",4.64377591022322,NA,3.57680886426157,NA,-1.06696704596165,NA,-0.0355655681987218,NA,0.0154739050649374,NA,0.0108642873362693,NA,-0.00460961772866815,NA,-0.000153653924288938,NA,0.426507890091504,0.469653917029292,0.774714216924547,0.854603127238022,0.245949538228772,0.267835700417333,2839.18163643961,2833.88421197194,25.1570801370536,25.8397367533953,29.6495247259724,30.2455242607744,22.5875279663435,23.1767633118645,-0.260744148023307,-0.18914653522414,0.0431460269377879,0.00143820089792626,0.0798889103134752,0.00266296367711584,0.0218861621885607,0.000729538739618689,-5.29742446766295,-0.176580815588765,0.682656616341681,0.0227552205447227,0.595999534801987,0.0198666511600662,0.589235345521008,0.0196411781840336,0.0715976127991669,0.00238658709330556,-1.52995304275091,2.16743063165207,5,2,1,3,1,0
"Broadleaf evergreen f.","broadleaf","woody","BCIT5",3.27980665637052,NA,3.59282120967862,NA,0.313014553308102,NA,0.0104338184436034,NA,0.00958114869751756,NA,0.0109334654721746,NA,0.001352316774657,NA,4.50772258219e-05,NA,0.426507890091504,0.469653917029292,0.774714216924547,0.854603127238022,0.245949538228772,0.267835700417333,2839.18163643961,2833.88421197194,25.1570801370536,25.8397367533953,29.6495247259724,30.2455242607744,22.5875279663435,23.1767633118645,-0.260743840124896,-0.189147109906108,0.0431460269377879,0.00143820089792626,0.0798889103134752,0.00266296367711584,0.0218861621885607,0.000729538739618689,-5.29742446766295,-0.176580815588765,0.682656616341681,0.0227552205447227,0.595999534801987,0.0198666511600662,0.589235345521008,0.0196411781840336,0.071596730218788,0.0023865576739596,-1.52995281333951,2.1674306582678,5,2,1,3,1,0
"Broadleaf evergreen f.","broadleaf","woody","Boshum",3.3485152614475,NA,3.02271827384226,NA,-0.325796987605243,NA,-0.0108598995868414,NA,0.00987799048403165,NA,0.00847044975848071,NA,-0.00140754072555094,NA,-4.69180241850314e-05,NA,0.850483782226924,0.882944097421812,1.62104071982044,1.57198026186538,0.331005411420988,0.355360172999042,1441.89033172924,1391.74204233756,25.7901748083696,26.3643552909909,34.4055423621458,34.2037634698756,21.6488875886961,22.446891319191,-0.737675907568502,0.334568451567243,0.0324603151948881,0.00108201050649627,-0.0490604579550642,-0.00163534859850214,0.0243547615780547,0.000811825385935157,-50.1482893916752,-1.67160964638917,0.574180482621298,0.0191393494207099,-0.201778892270227,-0.00672596307567422,0.798003730494816,0.0266001243498272,1.07224435913575,0.0357414786378582,-1.63440286377864,1.87386224510042,8,3,0,5,2,0
"Broadleaf evergreen f.","broadleaf","woody","Cacao-1",4.66916597437173,NA,4.26811007402812,NA,-0.401055900343607,NA,-0.0133685300114536,NA,0.0155835977590781,NA,0.0138509159528237,NA,-0.00173268180625447,NA,-5.77560602084823e-05,NA,0.595421081215077,0.584651417785985,1.14983249604093,1.05248673828235,0.272383476448044,0.292885786812228,1629.10295582439,1747.92903241988,23.8528171508439,24.3019060044369,30.8925261407862,30.7296594967432,20.3465524323194,21.0873396739293,-0.615966642494932,0.646107161509176,-0.0107696634290928,-0.00035898878096976,-0.0973457577585819,-0.00324485859195273,0.0205023103641842,0.000683410345472807,118.826076595487,3.96086921984957,0.449088853593004,0.0149696284531001,-0.162866644043014,-0.00542888813476713,0.740787241609894,0.0246929080536631,1.26207380400411,0.0420691268001369,-1.64320089225716,1.80615650957814,7,3,0,7,2,0
"Broadleaf evergreen f.","broadleaf","woody","Cacao-2",NA,NA,4.08730633309174,NA,NA,NA,NA,NA,NA,NA,0.0130697895508562,NA,NA,NA,NA,NA,0.595421081215077,0.584651417785985,1.14983249604093,1.05248673828235,0.272383476448044,0.292885786812228,1629.10295582439,1747.92903241988,23.8528171508439,24.3019060044369,30.8925261407862,30.7296594967432,20.3465524323194,21.0873396739293,-0.615967089719767,0.646108354779394,-0.0107696634290928,-0.00035898878096976,-0.0973457577585819,-0.00324485859195273,0.0205023103641842,0.000683410345472807,118.826076595487,3.96086921984957,0.449088853593004,0.0149696284531001,-0.162866644043014,-0.00542888813476713,0.740787241609894,0.0246929080536631,1.26207544449916,0.0420691814833054,-1.64320035764846,1.80615677912116,7,3,0,7,2,0
"Broadleaf evergreen f.","broadleaf","woody","Cecilia",3.67671423308203,NA,3.3802161207234,NA,-0.296498112358637,NA,-0.00988327041195457,NA,0.0112959085011843,NA,0.0100149477063613,NA,-0.00128096079482303,NA,-4.26986931607678e-05,NA,0.730125113674962,0.741722898689276,1.40470051238579,1.29878221631521,0.315350942249989,0.345863424620477,1405.13517787616,1331.90054942279,25.7738249687794,26.2697857986276,34.0553322921648,33.7059662872801,21.938762368155,22.6983396750212,-0.777199637346861,0.27733925461037,0.0115977850143133,0.000386592833810443,-0.105918296070573,-0.00353060986901911,0.0305124823704881,0.00101708274568294,-73.2346284533658,-2.44115428177886,0.495960829848251,0.0165320276616084,-0.349366004884622,-0.0116455334961541,0.759577306866127,0.0253192435622042,1.05453889195723,0.0351512963985744,-1.5931648463308,1.90643469780223,6,1,0,5,2,0
"Broadleaf evergreen f.","broadleaf","woody","Cielo",3.45952490728597,NA,2.92570081478009,NA,-0.533824092505883,NA,-0.0177941364168628,NA,0.0103575854569476,NA,0.0080513052300944,NA,-0.0023062802268532,NA,-7.68760075617733e-05,NA,0.562955436090447,0.630410148801918,0.837118573487269,0.916765391421661,0.308037202631812,0.409718787602261,1201.78339761578,1058.57921627991,18.8643125643374,19.5530138569622,27.7576498844173,28.5272589762103,9.09375478061522,9.54825473668028,-0.131108819333089,0.38877983795095,0.0674547127114709,0.0022484904237157,0.0796468179343925,0.00265489393114642,0.101681584970449,0.00338938616568162,-143.204181335873,-4.77347271119576,0.688701292624813,0.0229567097541604,0.769609091793043,0.0256536363931014,0.454499956065064,0.0151499985355021,0.519888657284039,0.017329621909468,-3.01915258456335,1.91421438157145,6,3,0,4,1,1
"Broadleaf evergreen f.","broadleaf","woody","GUAN",3.71032056002664,NA,3.47685827505946,NA,-0.233462284967181,NA,-0.00778207616557271,NA,0.0114410979154831,NA,0.0104324708057394,NA,-0.00100862710974371,NA,-3.36209036581236e-05,NA,0.83864992233124,0.842513096456885,1.01740935616195,1.00094913834761,0.595454781204432,0.602510697768313,834.291393666235,811.169259432673,25.8929907258144,26.3460571608544,30.9902796938639,31.0244468455339,21.8280713721752,22.525572050198,0.0718740902896784,0.0890272274594588,0.00386317412564485,0.000128772470854828,-0.0164602178143405,-0.000548673927144683,0.00705591656388194,0.000235197218796065,-23.122134233562,-0.770737807785398,0.453066435040061,0.0151022145013354,0.0341671516700401,0.001138905055668,0.697500678022777,0.0232500226007592,0.0171531371697804,0.000571771238992679,-1.482833086741,1.71694396518308,7,1,0,7,0,0
"Broadleaf evergreen f.","broadleaf","woody","LUQT1",NA,NA,3.31302939804448,NA,NA,NA,NA,NA,NA,NA,0.00972468090837156,NA,NA,NA,NA,NA,0.577631401113713,0.628497128297118,0.735581432296953,0.745641590970553,0.434413634616869,0.4759452978683,1377.91548727853,1263.35074499203,24.2362564702417,24.773563199756,28.5108364579499,28.9711106334749,20.6748802489004,21.2876701031476,0.128739864699281,0.198603409001975,0.0508657271834053,0.00169552423944684,0.0100601586736004,0.000335338622453348,0.0415316632514319,0.00138438877504773,-114.564742286497,-3.81882474288325,0.537306729514313,0.0179102243171438,0.460274175525043,0.0153424725175014,0.612789854247222,0.0204263284749074,0.0698635443026938,0.00232878481008979,-2.20626592742463,1.91296445194789,5,2,0,4,2,1
"Broadleaf evergreen f.","broadleaf","woody","LUQT2",3.38776341913363,NA,3.33714179477948,NA,-0.0506216243541475,NA,-0.00168738747847158,NA,0.010047554299683,NA,0.0098288536959858,NA,-0.000218700603697206,NA,-7.29002012324019e-06,NA,0.577631401113713,0.628497128297118,0.735581432296953,0.745641590970553,0.434413634616869,0.4759452978683,1377.91548727853,1263.35074499203,24.2362564702417,24.773563199756,28.5108364579499,28.9711106334749,20.6748802489004,21.2876701031476,0.128738704167823,0.198604938463878,0.0508657271834053,0.00169552423944684,0.0100601586736004,0.000335338622453348,0.0415316632514319,0.00138438877504773,-114.564742286497,-3.81882474288325,0.537306729514313,0.0179102243171438,0.460274175525043,0.0153424725175014,0.612789854247222,0.0204263284749074,0.0698662342960547,0.00232887447653516,-2.20626830534204,1.91296583708972,5,2,0,4,2,1
"Broadleaf evergreen f.","broadleaf","woody","LUQT3",NA,NA,3.81412304287829,NA,NA,NA,NA,NA,NA,NA,0.0118895557821471,NA,NA,NA,NA,NA,0.577631401113713,0.628497128297118,0.735581432296953,0.745641590970553,0.434413634616869,0.4759452978683,1377.91548727853,1263.35074499203,24.2362564702417,24.773563199756,28.5108364579499,28.9711106334749,20.6748802489004,21.2876701031476,0.12874012093435,0.198603071309403,0.0508657271834053,0.00169552423944684,0.0100601586736004,0.000335338622453348,0.0415316632514319,0.00138438877504773,-114.564742286497,-3.81882474288325,0.537306729514313,0.0179102243171438,0.460274175525043,0.0153424725175014,0.612789854247222,0.0204263284749074,0.0698629503750527,0.00232876501250176,-2.20626540240215,1.91296414611849,5,2,0,4,2,1
"Broadleaf evergreen f.","broadleaf","woody","LUQT4",NA,NA,2.99432155916557,NA,NA,NA,NA,NA,NA,NA,0.00834776743206302,NA,NA,NA,NA,NA,0.577631401113713,0.628497128297118,0.735581432296953,0.745641590970553,0.434413634616869,0.4759452978683,1377.91548727853,1263.35074499203,24.2362564702417,24.773563199756,28.5108364579499,28.9711106334749,20.6748802489004,21.2876701031476,0.12873878434881,0.198604832793749,0.0508657271834053,0.00169552423944684,0.0100601586736004,0.000335338622453348,0.0415316632514319,0.00138438877504773,-114.564742286497,-3.81882474288325,0.537306729514313,0.0179102243171438,0.460274175525043,0.0153424725175014,0.612789854247222,0.0204263284749074,0.0698660484449384,0.00232886828149795,-2.20626814105184,1.91296574139099,5,2,0,4,2,1
"Broadleaf evergreen f.","broadleaf","woody","LUQT5",NA,NA,2.94003908893629,NA,NA,NA,NA,NA,NA,NA,0.00811325087593143,NA,NA,NA,NA,NA,0.577631401113713,0.628497128297118,0.735581432296953,0.745641590970553,0.434413634616869,0.4759452978683,1377.91548727853,1263.35074499203,24.2362564702417,24.773563199756,28.5108364579499,28.9711106334749,20.6748802489004,21.2876701031476,0.128739242697832,0.198604228737205,0.0508657271834053,0.00169552423944684,0.0100601586736004,0.000335338622453348,0.0415316632514319,0.00138438877504773,-114.564742286497,-3.81882474288325,0.537306729514313,0.0179102243171438,0.460274175525043,0.0153424725175014,0.612789854247222,0.0204263284749074,0.0698649860393734,0.00232883286797911,-2.20626720189883,1.91296519433428,5,2,0,4,2,1
"Broadleaf evergreen f.","broadleaf","woody","Mantonio",3.12266046361039,NA,3.14170215463563,NA,0.0190416910252362,NA,0.000634723034174541,NA,0.00890223000093597,NA,0.0089844958186723,NA,8.22658177363263e-05,NA,2.74219392454421e-06,NA,0.318422039522042,0.357558502631409,0.518201041559797,0.62987163300719,0.196254234531789,0.205555729827535,7975.21619315472,7556.35933344043,24.9189390047418,25.6125065583211,28.2675909268266,29.2157695124403,21.3944165342167,22.1000219660745,-0.18267581106818,-0.280063182784491,0.0391364631093666,0.00130454877031222,0.111670591447392,0.00372235304824641,0.00930149529574609,0.000310049843191536,-418.856859714291,-13.9618953238097,0.693567553579271,0.0231189184526424,0.948178585613771,0.0316059528537924,0.705605431857865,0.0235201810619288,-0.0973873717163115,-0.00324624572387705,-3.30365369318777,2.26539038940055,5,2,1,4,1,1
"Broadleaf evergreen f.","broadleaf","woody","Maritza",4.23310236873425,NA,3.5327112889807,NA,-0.700391079753552,NA,-0.0233463693251184,NA,0.0136996721636426,NA,0.0106737725817833,NA,-0.0030258995818593,NA,-0.00010086331939531,NA,0.575754946424493,0.552972519981358,1.10162139128419,0.980009456393693,0.285537922135006,0.306948917123352,1582.93324518774,1784.21440834035,24.0051409138257,24.4086223372202,30.3847822823435,30.2250939011764,20.6814962606326,21.3060537845253,-0.588850395141112,0.862604162298802,-0.0227824264431351,-0.00075941421477117,-0.121611934890495,-0.00405373116301649,0.0214109949883458,0.00071369983294486,201.281163152607,6.70937210508689,0.403481423394474,0.0134493807798158,-0.159688381167037,-0.00532294603890122,0.62455752389269,0.0208185841297563,1.45145455743991,0.0483818185813305,-1.70865848929568,2.07042789536828,7,3,1,7,2,0
"Broadleaf evergreen f.","broadleaf","woody","Nara",4.58062809575181,NA,4.39988487622582,NA,-0.18074321952599,NA,-0.00602477398419966,NA,0.0152010875620765,NA,0.0144202226307584,NA,-0.0007808649313181,NA,-2.60288310439367e-05,NA,0.314915278690764,0.346501918284676,0.516938899866052,0.59546085050534,0.192141205568136,0.212380529871167,6330.74093223873,6063.45669981075,22.1075601526331,22.7677930512961,25.949303048606,26.9198577804795,18.5532516598845,19.0617876031528,-0.263546116795538,-0.142671181932077,0.0315866395939114,0.00105288798646371,0.0785219506392884,0.00261739835464295,0.0202393243030311,0.00067464414343437,-267.284232427982,-8.90947441426606,0.660232898662994,0.0220077632887665,0.970554731873435,0.0323518243957812,0.508535943268257,0.0169511981089419,0.120874934863461,0.00402916449544869,-2.9844302022042,1.98935096856805,7,2,0,4,1,1
"Broadleaf evergreen f.","broadleaf","woody","Playa_Hachal",2.57047256709002,NA,2.59555299896609,NA,0.0250804318760727,NA,0.000836014395869089,NA,0.00651661263159901,NA,0.00662496762143321,NA,0.000108354989834198,NA,3.61183299447326e-06,NA,0.751657703896928,0.752219794136132,1.22318606482222,1.15332521418904,0.449717902491493,0.465425225505936,1212.86551695043,1322.86077648222,25.9485945270268,26.4004527540076,31.3227973518171,31.366862059677,22.8744345057572,23.4449144813648,-0.585252421908085,0.611923985796782,0.000562090239204505,1.87363413068168e-05,-0.0698608506331737,-0.00232869502110579,0.0157073230144426,0.000523577433814752,109.995259531786,3.66650865105952,0.451858226980807,0.0150619408993602,0.0440647078598353,0.00146882359532784,0.570479975607547,0.0190159991869182,1.19717640770487,0.0399058802568289,-1.69502874488247,1.76700019803531,8,3,0,5,1,0
"Broadleaf evergreen f.","broadleaf","woody","PUUM",NA,NA,5.50891113215445,NA,NA,NA,NA,NA,NA,NA,0.0192115487642469,NA,NA,NA,NA,NA,0.275981022762187,0.293864286380685,0.370455846851834,0.393045512585613,0.196574585222551,0.205966737200666,2408.14104206817,2566.1207043384,15.8061521477679,16.5965315371635,21.6939163722757,22.7398483843182,10.1872600040087,10.5696914482553,0.311971718551024,0.105969320703429,0.0178832636184985,0.000596108787283284,0.0225896657337787,0.000752988857792625,0.00939215197811505,0.000313071732603835,157.979662270232,5.26598874234105,0.790379389395602,0.0263459796465201,1.0459320120425,0.0348644004014168,0.382431444246556,0.0127477148082185,-0.206002397847594,-0.00686674659491981,-2.10700212533407,2.44007485625705,4,3,1,8,1,1
"Broadleaf evergreen f.","broadleaf","woody","RDLV",4.55422023454384,NA,3.45474687963855,NA,-1.09947335490529,NA,-0.0366491118301762,NA,0.0150869976792997,NA,0.0103369429441024,NA,-0.0047500547351973,NA,-0.00015833515783991,NA,0.439247922785927,0.424267716212079,0.888131738376737,0.771472212502187,0.208415090167318,0.235204692289533,1850.42407854329,1959.12355299245,22.0339349694191,22.4957570932301,29.0744105591709,28.7872372047803,18.5092261974367,19.2836078451031,-0.626501318706435,0.570080831929372,-0.0149802065738483,-0.000499340219128277,-0.11665952587455,-0.003888650862485,0.0267896021222147,0.000892986737407156,108.699474449161,3.62331581497203,0.461822123811032,0.0153940707937011,-0.287173354390632,-0.00957244514635439,0.774381647666388,0.0258127215888796,1.19658215063581,0.0398860716878602,-1.78686141054028,2.19218724384733,7,2,1,6,1,0
"Broadleaf evergreen f.","broadleaf","woody","SV-1",5.91194530196927,NA,4.85653257700966,NA,-1.05541272495961,NA,-0.0351804241653203,NA,0.0209527772880978,NA,0.0163930776924549,NA,-0.00455969959564295,NA,-0.000151989986521432,NA,0.271791516437866,0.284622200224512,0.428101830718628,0.466347052444672,0.158407344307616,0.176996532468382,3947.76908013069,4036.89972731115,16.7062984692552,17.3140993794771,21.331108408715,21.9518466034987,12.0148372847567,12.6679659067507,-0.596875019975915,0.209067892001656,0.0128306837866462,0.000427689459554873,0.0382452217260441,0.00127484072420147,0.0185891881607669,0.000619639605358895,89.1306471804592,2.97102157268197,0.607800910221819,0.0202600303407273,0.62073819478368,0.020691273159456,0.653128621994025,0.0217709540664675,0.80594291197757,0.0268647637325857,-1.75428777325056,2.00270098942831,7,2,1,5,2,0
"Broadleaf evergreen f.","broadleaf","woody","SV-2",5.77297937238531,NA,4.60265313226337,NA,-1.17032624012194,NA,-0.0390108746707314,NA,0.0203524027825163,NA,0.0152962423273174,NA,-0.00505616045519885,NA,-0.000168538681839962,NA,0.271791516437866,0.284622200224512,0.428101830718628,0.466347052444672,0.158407344307616,0.176996532468382,3947.76908013069,4036.89972731115,16.7062984692552,17.3140993794771,21.331108408715,21.9518466034987,12.0148372847567,12.6679659067507,-0.596873758194521,0.209065426686209,0.0128306837866462,0.000427689459554873,0.0382452217260441,0.00127484072420147,0.0185891881607669,0.000619639605358895,89.1306471804592,2.97102157268197,0.607800910221819,0.0202600303407273,0.62073819478368,0.020691273159456,0.653128621994025,0.0217709540664675,0.80593918488073,0.0268646394960243,-1.75428467375572,2.00270195426149,7,2,1,5,2,0
"Broadleaf evergreen f.","broadleaf","woody","Tinamu",3.67374799467787,NA,3.55922431278156,NA,-0.114523681896302,NA,-0.00381745606321006,NA,0.0112830934614068,NA,0.0107883167985102,NA,-0.000494776662896551,NA,-1.6492555429885e-05,NA,0.314915278690764,0.346501918284676,0.516938899866052,0.59546085050534,0.192141205568136,0.212380529871167,6330.74093223873,6063.45669981075,22.1075601526331,22.7677930512961,25.949303048606,26.9198577804795,18.5532516598845,19.0617876031528,-0.263545191542625,-0.142673579841152,0.0315866395939114,0.00105288798646371,0.0785219506392884,0.00261739835464295,0.0202393243030311,0.00067464414343437,-267.284232427982,-8.90947441426606,0.660232898662994,0.0220077632887665,0.970554731873435,0.0323518243957812,0.508535943268257,0.0169511981089419,0.120871611701473,0.00402905372338245,-2.98443301906951,1.98935180691641,7,2,0,4,1,1
"Evergreen conifer f.","conifer","woody","ANDT1",8.06107199777545,NA,5.94015220605245,NA,-2.12091979172299,NA,-0.0706973263907665,NA,0.0302376493519892,NA,0.0210746395758084,NA,-0.00916300977618082,NA,-0.000305433659206027,NA,0.342748933003429,0.435963242682066,0.984749544914318,1.31286466388098,0.0654732781309812,0.0780244890281976,1735.53167505022,1678.57282540403,7.77087142212869,9.00550382868677,26.5082044867459,28.0663559094115,-4.38872261899782,-3.50116691216258,-0.234197396199445,-0.083883017330339,0.0932143096786373,0.00310714365595458,0.328115118966666,0.0109371706322222,0.0125512108972164,0.00041837369657388,-56.9588496461922,-1.89862832153974,1.23463240655807,0.0411544135519357,1.55815142266563,0.051938380755521,0.887555706835239,0.0295851902278413,0.150314378869106,0.00501047929563687,-1.66830879266055,2.52310030686173,4,1,1,6,4,0
"Evergreen conifer f.","conifer","woody","ANDT2",8.69717630971726,NA,6.50420028631646,NA,-2.19297602340081,NA,-0.0730992007800269,NA,0.0329858108108715,NA,0.023511496496973,NA,-0.0094743143138985,NA,-0.00031581047712995,NA,0.342748933003429,0.435963242682066,0.984749544914318,1.31286466388098,0.0654732781309812,0.0780244890281976,1735.53167505022,1678.57282540403,7.77087142212869,9.00550382868677,26.5082044867459,28.0663559094115,-4.38872261899782,-3.50116691216258,-0.234197634623409,-0.0838821967831623,0.0932143096786373,0.00310714365595458,0.328115118966666,0.0109371706322222,0.0125512108972164,0.00041837369657388,-56.9588496461922,-1.89862832153974,1.23463240655807,0.0411544135519357,1.55815142266563,0.051938380755521,0.887555706835239,0.0295851902278413,0.150315437840247,0.00501051459467489,-1.66831114127346,2.52310051540552,4,1,1,6,4,0
"Evergreen conifer f.","conifer","woody","ANDT3",7.43657262667681,NA,5.22154318116516,NA,-2.21502944551165,NA,-0.0738343148503884,NA,0.0275396247190318,NA,0.0179700330055878,NA,-0.00956959171344398,NA,-0.000318986390448133,NA,0.352483799129827,0.441207990301513,1.03042981228774,1.34129763633951,0.0630732887379436,0.074139780809219,1629.87151165078,1571.40776830897,7.60050424293503,8.78275669266217,26.7714031743043,28.2294535594179,-4.94732315120815,-3.97382296957378,-0.211590544467869,-0.112953666578024,0.088724191171686,0.0029574730390562,0.310867824051777,0.0103622608017259,0.0110664920712754,0.000368883069042512,-58.4637433418079,-1.94879144472693,1.18225244972714,0.0394084149909045,1.45805038511359,0.0486016795037862,0.973500181634365,0.0324500060544788,0.0986368778898459,0.00328789592966153,-1.67315205339676,2.57974936943455,4,1,1,6,4,0
"Evergreen conifer f.","conifer","woody","ANDT4",6.71388708075258,NA,5.70159127765624,NA,-1.01229580309634,NA,-0.0337431934365448,NA,0.0244174063549754,NA,0.0200439847968582,NA,-0.00437342155811716,NA,-0.000145780718603905,NA,0.352483799129827,0.441207990301513,1.03042981228774,1.34129763633951,0.0630732887379436,0.074139780809219,1629.87151165078,1571.40776830897,7.60050424293503,8.78275669266217,26.7714031743043,28.2294535594179,-4.94732315120815,-3.97382296957378,-0.211590682039223,-0.112953108145933,0.088724191171686,0.0029574730390562,0.310867824051777,0.0103622608017259,0.0110664920712754,0.000368883069042512,-58.4637433418079,-1.94879144472693,1.18225244972714,0.0394084149909045,1.45805038511359,0.0486016795037862,0.973500181634365,0.0324500060544788,0.09863757389329,0.00328791912977633,-1.67315455751592,2.5797501554135,4,1,1,6,4,0
